review_id,user_id,business_id,stars,useful,funny,cool,date
Y2_K3mWKE6St-Xhw_Ia1aQ,sr83HBL7omJD4JoDW61bPQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,18/05/2013 06:52
7hemvcxodZTQCMVRXwFFQg,Sray4i5C3y1A8sgg3p1DSw,PycR_Mr5jA9jB4Xg3nX0Yw,1,3,1,0,23/04/2014 21:10
AOnmsJ-otC_ERA9GiMFFWw,SSh6xcwNK8HYxNOBHdklrg,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,04/11/2016 19:51
BZxZ_YZmiqLfoMGle31Tig,sT_xoTSGlxpvHM7pIeMzYw,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,19/08/2016 19:52
xU_ryT47eBWLi843jq49bA,Svw5YoSQ3hjttT3hU60VTQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,12/10/2013 01:16
2ocERtrdKpMrcZoOeeOzhQ,szEjNqlFsfAqG6JwwOzsdw,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,12/09/2015 04:37
Ixh6fPtu2rdMkbM1dmiKgg,szx-evzIJ4mkZOXXq0y5tA,PycR_Mr5jA9jB4Xg3nX0Yw,1,11,3,2,14/08/2014 03:23
TPoSCezkI8nkfMrLGlorRA,t1iQ7_HCRUGBx0wokIy1Jw,PycR_Mr5jA9jB4Xg3nX0Yw,1,13,1,0,19/12/2012 00:21
_VGpgMvpgd9Z8cVSu5bsgg,t6jCpe-WIA5wz274N_xrJw,PycR_Mr5jA9jB4Xg3nX0Yw,1,3,0,0,22/03/2018 01:04
7KldGs4N0wsiPuP_rccgBQ,TL3cjX7k0lo8f48sTC1WeA,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,15/06/2015 20:11
15EkjFcxfZea7N2qOX3X8w,tUM1QihZ0KXcFMaQUieJMg,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,18/04/2018 13:37
6MjOCPrdpPJcCxsBc6I3TA,TvUVZxa7noOQCPRxCKSdVg,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,21/03/2017 02:16
Jln2IMaF9IoIzNvVlHIPEQ,TZD_psgexxe3Yi0QbVKlAw,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,01/09/2018 23:24
Z2gylzYZRRPhYGzYM20ebw,TzeOgKGKB4lPHXM2iDwbwg,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,03/08/2014 22:02
0ZuA6y1Brhl9_1zObaO0xA,UbGJ_-gejHoKHJlP07qTtQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,6,1,1,19/09/2017 06:01
6cxvdUf4iwmtqE8kvuWuEg,uH8TF-VE2lWwV34vGzFz5A,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,18/10/2015 03:39
ibK2-cuPbkvH5ZJ7r5yxpQ,uhbWMQZt3i8KKoJt0K-Rpw,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,27/12/2016 14:35
HwGuRxE7WtGoJCRe9pUGcg,UkN8yeH4JlwccuS2w2uKWA,PycR_Mr5jA9jB4Xg3nX0Yw,1,3,0,1,06/10/2015 16:18
X7hJDgpq6TvZebtGj5j9Kw,ukQjN_b5j1TfdJHmZyW0lw,PycR_Mr5jA9jB4Xg3nX0Yw,3,2,0,2,10/07/2011 17:12
w9VouC8H_28O035oebEs7Q,UmhXznP-jb86qZePAviAmA,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,24/04/2017 02:59
08SJzmTdTqzzbIcgyv_2rg,v80GC1_1P16uRfnjYZrexA,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,25/11/2015 05:06
5FR2q_xJ12_HKWVOF84AvA,VbG0oNXj5lAEO4b-PwGSXQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,6,1,1,09/04/2015 18:55
orQqUY35qmhbGnJyswE7dg,vcrWnX3hd_p0NHENgeQnAw,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,27/08/2018 19:06
kkadAgAB2cVGpEWZWabmVg,v-d_lfdwq67MRDNzA-oPng,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,21/03/2016 15:46
pACS3eLa-M5IxQbQCIjtiQ,VL-t3IDWjTxdjXiQ6pUWbQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,3,0,0,06/05/2014 00:02
ouy8aQJA0LDik3vG108Cig,vmKilV_lrIqNwO67097Qwg,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,17/02/2018 17:13
pQzlKs58rkEZx1SmypdoAg,vNvnAM_MENDzKsGRxHlXgQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,15/04/2016 21:03
WgkFuaGTsZhuZQositvS9Q,vS7Ppijdc5AT3tJ78zBVSg,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,24/09/2014 18:03
wRad0Ftk6OXDEqiSe5nMLA,vvfmy5F2AZVkO3XThVqQGA,PycR_Mr5jA9jB4Xg3nX0Yw,1,17,0,2,27/02/2014 15:55
EZI4p1P520hMlwo10RODwA,w0xyoEPuKK6cLYqTFEeW8A,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,18/05/2017 04:27
hsLHs6tD6R4mhCgvdW0PBQ,w-2HJXedXl8_lNnt6KrGaw,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,06/09/2013 18:04
wOlkLbcbcYhsiAsD7Lw76A,w8OBY6Hje31TymMRCqdNxg,PycR_Mr5jA9jB4Xg3nX0Yw,1,3,1,0,12/02/2015 21:48
pNEWZtuLivJ46rqmm80elw,WbeWq0-EVMisEoZsNz1VBQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,8,1,0,25/04/2011 21:23
a9-N_vmyuNQ5WqkyywJnKw,WCCkdcnMgrs1TJvYoaIehg,PycR_Mr5jA9jB4Xg3nX0Yw,1,8,2,0,08/09/2011 22:10
tlBS3FRaxhU8gMt2J9HDXw,wETPldq21Zn3NcAAmYHKhg,PycR_Mr5jA9jB4Xg3nX0Yw,4,0,0,0,15/09/2018 20:37
K9bnpc93GHv8e8bPPj76Rw,WGf2di3FNJNLziAhQTwpjg,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,01/02/2015 18:21
DS-PNqvFGn--ZRyhB1UCdw,wj10ZmUfV7dbyeyL79gC_Q,PycR_Mr5jA9jB4Xg3nX0Yw,5,1,2,0,24/11/2013 17:02
wqalZiYGzReo7rleFzz_fg,WJLS66B2G9gdHrCqb1fkhw,PycR_Mr5jA9jB4Xg3nX0Yw,1,11,1,1,05/03/2015 19:53
8pNqmLs37ZszPXP3zvWqdw,wR9UVmDIkXDCgcnKoYj1Gw,PycR_Mr5jA9jB4Xg3nX0Yw,1,4,0,0,21/03/2014 19:23
Zri3tIREtooZqYLSgnRcBA,wTIhCAIJkmy0xwDpcA5Zeg,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,22/05/2016 20:31
NGqMb3yDmzTHCw5UEk-dSw,wxAryNtVcWMShouv2Ui_qQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,1,22/09/2015 14:46
u8tTeftv-m4SOkSHekjW8A,WxmrKLKp0b-A-bHcXhZcKw,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,26/07/2017 04:18
Z8X3z6QCU_7uCGoiZd_fXw,WZ_UsAX4vtjuDEKytr8OvA,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,08/04/2017 02:18
z75m7iEXWE_tK-Yve3GQZw,X_kFsqmtXBr_mMwZDT8_uQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,28/04/2018 07:58
wM2c9A1ZMSpuTlqtKZ-fMA,x0PcPDpsloqwGtFf1q2lgA,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,1,0,03/12/2016 04:27
P0odfG5tUkXNltBGVy9rEA,xaq9a5jq_xGDB-ei105f4w,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,10/11/2015 05:40
Srw2Y7BLsV0cCwUr9IuvOA,xDYZHqZU9EYPkYKYcvGgcQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,10/06/2017 22:35
I71y1GrKQTjusIiCio21tA,XKOSOum6DFcEcxd15Jchgg,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,1,0,30/04/2016 20:13
DwhvCbOcPt76PCqnfUA5dQ,XMCqpe10SNF4JFQy_kxd6Q,PycR_Mr5jA9jB4Xg3nX0Yw,3,1,1,1,29/06/2016 20:53
l-Pkstet-0CN1NPmnkC4lg,xoBWx69spYQvJ8A2XprCgQ,PycR_Mr5jA9jB4Xg3nX0Yw,5,0,0,0,24/04/2017 00:40
kRflvlqa9o1ZzoEDZ4zHcg,xPkLp5bzWd0SBRQ7hkTG5w,PycR_Mr5jA9jB4Xg3nX0Yw,1,14,0,0,26/10/2013 19:25
xQSoEAOQ7nmv09bXJrUTMA,XVS9vLgnQaBSSE9GE2zZtQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,24/10/2015 04:33
H4LKDNWAzTL8f-4wyFD-eA,XYj9t3_0EwjwCkilZAidVQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,10/03/2015 05:22
7pDD-6v0WHJUCL4a1xZASA,y8cYGl1cuO1e-h022ws0pw,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,1,29/10/2016 19:19
I94-CJYvPohbdVkVnQbN7g,YbwiFlz6XAc3eA5feRJFdg,PycR_Mr5jA9jB4Xg3nX0Yw,1,8,0,1,15/05/2012 17:17
TrivyL_tXRJu78-CIevVPQ,yCa2ELEPeY4nL4RmZD1DLA,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,02/11/2017 01:28
Hmly0qdwh4Rns5OFZNUekg,ydQ8SD98-6XJ42-x52H8gg,PycR_Mr5jA9jB4Xg3nX0Yw,1,7,1,1,05/11/2015 03:59
kUCGIqV4iwJm5ZY2BC4N6w,YfAkwyrFmw5Ex39fyURB6w,PycR_Mr5jA9jB4Xg3nX0Yw,1,11,1,3,04/03/2013 20:06
t5Fbqj_c35_8DO59RWfzjw,yfbgOiHx_PngZUPesTM9eA,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,20/07/2015 22:09
_7rDIz4agyJgI1BWRGhc-A,ykMXU-m8H8cDCdCImdM1lQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,3,0,1,01/08/2015 17:04
zkQwMAIC_pgLahPwb0gZYw,yLt26CMuyeUyXWzCZIJilA,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,01/02/2012 19:20
iQXTSOoBmoz8gGdFrxrmsw,ymX_IzyoQZD3E5e9nEShbw,PycR_Mr5jA9jB4Xg3nX0Yw,1,7,0,0,28/01/2011 18:44
2l_zq9XWz8jHc06aeEeGwQ,YpYL6pXDygGEIv3SKCA-Kw,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,04/03/2018 21:27
bNNRMqDh5Em3zK_UyBM5GA,yu1jdl6TlJToUhY-V_1vqw,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,19/03/2018 17:03
PNHN9TipRGK6IExfsccYNg,Yvig27xI0tCkr6bfaOpKWw,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,0,0,30/09/2017 03:44
26Rw32tKgjbCc07qxXwwQw,YVV6Zk0-RcBFoWJmZC4PVg,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,05/02/2015 19:34
ZXeRl93GfB7rJWcBamXj_Q,Z1fpubHlmHeKY2dQBBbH9Q,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,04/01/2014 09:09
oybbi7moah38alzsVM_egg,Z5uqPn4V2VsJ3dvTU7Y7uw,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,14/07/2016 15:38
Qd9O1Dnyq6lbli3XpdfGrg,z8K6UdyRFmic3QMIDwMoKw,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,08/12/2016 05:46
1LJEdV4J2j2qgErn4G_mlw,Zb8pogwzGrcizfaOrEdlGw,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,2,1,21/09/2015 16:13
F2w1yu6SvRwS3r6naaYnQA,ZeNBRA0Gs9FTSj17Nrhq_A,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,17/01/2017 09:21
W10SGTTyVuF_xMwzDAHkvA,zFS3LiZxog3AoS4gmdYYqQ,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,13/09/2016 18:39
pr6oN9q-_iqsIXRIYkJv6Q,ZH2BsTXtOrzgNLFGDFsogA,PycR_Mr5jA9jB4Xg3nX0Yw,3,3,0,0,06/01/2013 04:25
PI5N2XLTgR1Q1j9e-CdNvw,zIqJgvqa_MFxl8EYYzp7HA,PycR_Mr5jA9jB4Xg3nX0Yw,1,4,2,0,10/07/2012 20:39
gPAMOqk_NvjGxBJyExAlbQ,ZjdoUz-LKU3JcTZEzSaOwg,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,26/10/2017 05:47
WWX4GLV704gf8yDI1bU32g,ZKYYzFNZ6k3T3WTM-2bh6g,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,05/09/2018 17:13
SL8s-AwBM0VVlD3rAZ8WKw,ZmmvQKyTfeoXdiy_XC1ZKw,PycR_Mr5jA9jB4Xg3nX0Yw,1,2,1,0,08/03/2016 00:01
m9wa2a1hgjxkontqdo-nKA,Zu8X6TKN1AnRvkoLQCchzw,PycR_Mr5jA9jB4Xg3nX0Yw,1,1,0,0,26/02/2018 16:06
If2DzII27aRAPB0_jBGedQ,ZWuVtw4ZHJpqUpeOATgU2A,PycR_Mr5jA9jB4Xg3nX0Yw,1,5,0,0,08/06/2013 18:34
pkyg1WF2lxboCxRbGOCFlw,ZXX_XphJ-ELrD974maJWAA,PycR_Mr5jA9jB4Xg3nX0Yw,1,0,0,0,09/12/2015 06:01
jgdxa9NDOrP7XgRAPNTUwA,_9WKSGfBn193Wl3vd7kt1A,pZt5Ti01tigucXb7Od4Obw,5,6,2,4,09/02/2014 20:07
_4u9AmHFQ4RM-cTKOVeTTA,4bcFxod_ok1-IYqYg9gvTw,pZt5Ti01tigucXb7Od4Obw,3,1,0,0,12/02/2016 21:31
wEs5avHVlm2s1aWfIw7UTw,69aYNJavq6wjd7UtryUWdw,pZt5Ti01tigucXb7Od4Obw,5,1,0,1,01/06/2014 21:50
hbN5Mr-1wYgTuwa3zZcgtQ,7AuBTTWgxj1u7m_Fkw9IPA,pZt5Ti01tigucXb7Od4Obw,5,1,0,0,20/05/2016 05:02
USYvbJXmyyq5V0528ly_bg,7jw2VAbnGkr0GF6evuvViQ,pZt5Ti01tigucXb7Od4Obw,4,4,0,1,25/02/2013 03:55
hnVQUuIY7x9Rcn48ZY9bJw,7UBuHxHrvXIDK3aYx9o97g,pZt5Ti01tigucXb7Od4Obw,1,1,0,0,03/10/2016 21:05
p0CrKfJJI7kywvcl3JagVQ,80OLh25Ux4teCOqPVaQYMQ,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,13/08/2016 21:24
Yc3dHfBnvHnR6SjOYWo_Tg,8cnAQKX2dVtJ_vdtVA7exw,pZt5Ti01tigucXb7Od4Obw,5,2,0,0,14/03/2015 23:33
RLhZSnLFyioECtlm5Un_6A,aPF1nW2ecOTyFjf3ZCTtnw,pZt5Ti01tigucXb7Od4Obw,5,3,2,3,05/04/2018 23:02
pVs7rPhRMJTxzWI2EWwY9A,BKpZN0qVDHoHjmiDkq8oHA,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,14/08/2018 19:30
GjyWPLJtzzHaqSC4oBIIUg,BWLmL3y3FbOEezQjk2J2Ug,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,26/03/2016 23:02
TEc7MDnTrgGn3ZT9XsHzFQ,cty-VP-wvpUbsa-nPGc1CA,pZt5Ti01tigucXb7Od4Obw,5,6,2,5,07/02/2014 22:04
lDCQGEdlPaCx51L85ohXAg,d6YJN3V9BWUv30XKz_j7Pw,pZt5Ti01tigucXb7Od4Obw,5,1,0,0,21/08/2013 18:35
I1eeJkVNgUowvNadgLB4-Q,e3H3UBU_GbObpz2JyNeWng,pZt5Ti01tigucXb7Od4Obw,5,1,1,0,21/12/2014 03:23
2VQyjnrfxQy_4UHV5CeMhg,FgQCX3ztjhellw2hyRedxg,pZt5Ti01tigucXb7Od4Obw,4,6,0,1,07/02/2012 20:54
wZrXQlmvGy2ftc5o5kjf3w,gqL5KBs2oS7qobnyd99iKg,pZt5Ti01tigucXb7Od4Obw,4,3,1,1,11/09/2013 16:57
7Zr-KoAp-roDa24pnSdsWA,H9wEWU9ZbTIm19-qjRcr6Q,pZt5Ti01tigucXb7Od4Obw,4,0,0,0,28/02/2016 15:18
b5AQh1feuQyxuP8KB7EdhQ,IjYj9OWPWY1dUmvn_BLqng,pZt5Ti01tigucXb7Od4Obw,5,1,0,1,16/10/2017 01:15
hTSkhK54JuUfxyI14--zkg,IlQTb-QE_nXMWptvoKjboA,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,21/05/2016 20:54
TRGTZPTJaCN9DaeKqsmvEA,JDiaLTQrvT1QaNWVZAvUIg,pZt5Ti01tigucXb7Od4Obw,1,7,0,0,28/01/2013 01:12
LA3T-Ts3TFlOOFqX-qPg8A,Jv7tSYZRce0CdBw5keE0zw,pZt5Ti01tigucXb7Od4Obw,5,3,0,3,08/08/2017 02:05
NF7QgFSjqSQg90ny2ohQsA,kgaMgbr6bGTc6eJj2pyBDA,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,28/07/2013 21:45
wobvE3YDFUCzEme7LlPkwg,kgaMgbr6bGTc6eJj2pyBDA,pZt5Ti01tigucXb7Od4Obw,1,3,1,0,28/07/2013 21:45
oQPGND8lQXY9TFlxjWsfmg,LBz6F8r2adoOnYlURcld8Q,pZt5Ti01tigucXb7Od4Obw,1,2,4,1,14/08/2014 03:17
1E-aH9NCnOawMu3KvwPRnQ,lCZ4PhSliMS08Qq8DDJJ7w,pZt5Ti01tigucXb7Od4Obw,1,0,0,0,14/11/2016 16:57
FGJcpI3KyyOY7Q9JwnpJhQ,Lz8YJ9bBNrC7RZb_Tz99_w,pZt5Ti01tigucXb7Od4Obw,5,1,0,0,12/10/2014 14:45
Ot2Wg6-jKv7uJ67E8T-KPg,mAED59bhFeiMAey_6z9nBA,pZt5Ti01tigucXb7Od4Obw,5,2,0,1,06/01/2015 02:45
II-vYkngnI2Q0jgWVtJ5rw,odi0eeAykdz6DCSM0d1U-Q,pZt5Ti01tigucXb7Od4Obw,1,6,3,1,17/07/2014 14:46
nq2Xue-H3XmqODcSMbgVOg,pkoutc6jjKSepxjVw9m8hA,pZt5Ti01tigucXb7Od4Obw,5,5,0,2,12/03/2013 18:48
Cc6bCv7QBIP-E_OHlQY5FQ,pXyx-ZiK5pVsKYuHn8d76A,pZt5Ti01tigucXb7Od4Obw,1,2,0,0,06/10/2016 23:42
aow1VP6qMCfEhRQmGfXmxQ,Q6Dcxo3_lNCzkqK7J3FL7A,pZt5Ti01tigucXb7Od4Obw,5,3,0,1,19/01/2015 18:43
AuVxZ2jlim0Sg-oWeXz50Q,Q6Dcxo3_lNCzkqK7J3FL7A,pZt5Ti01tigucXb7Od4Obw,5,4,0,3,02/06/2014 21:10
5DAkl7gnsfSmg6icLfiMQw,RcEG2STW-fm2zYeuf851Og,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,10/01/2017 03:11
biSjb4cOKrweTLb-uFvSmA,sTW0gS1reTlPhrZYCDKH7A,pZt5Ti01tigucXb7Od4Obw,4,2,0,3,25/09/2017 06:41
ufX5ZkyMkt4qa4cQ6816ow,TxbrOT1PjZfcPTuck26o2A,pZt5Ti01tigucXb7Od4Obw,5,3,0,0,06/08/2011 15:57
JycRgPxuCa1s9npVj2RMiA,UVNbmQ5p040PejnqfZfIlA,pZt5Ti01tigucXb7Od4Obw,2,1,1,0,07/05/2013 05:14
JS9HNgc_NbNcExPKbp3LNw,vhLq-eTv_OJz2BIqcne6Nw,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,07/09/2016 02:41
XpMK3fhdWdz6bJdzakjG9w,vUfpXbgm3e2Cnxi7nLJb0Q,pZt5Ti01tigucXb7Od4Obw,1,0,0,0,16/12/2014 04:27
GJImI75d5qM10racipYQvg,VxXtYDyUNNpwRakVh_6XJA,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,26/03/2018 19:00
3W0Nom4joo_MCsblnjdQrA,WhuQjoiuAiFEmRK8_jvUxQ,pZt5Ti01tigucXb7Od4Obw,5,1,0,0,28/05/2015 15:23
RB_0cMTbojnWzstPVNLUAA,x37sDT6fYjVhimCdcrgtLQ,pZt5Ti01tigucXb7Od4Obw,4,3,1,3,19/05/2014 01:41
dNacjs2aGPnCkjCEyBvP1A,XJeGubH0A7eKMbJvfWDk3A,pZt5Ti01tigucXb7Od4Obw,5,1,0,0,13/05/2013 14:37
FzVOy8tsCh_8nvc8RBLjYg,XPZVfP7DQCSL3Nb9t2vxsA,pZt5Ti01tigucXb7Od4Obw,5,14,7,13,12/10/2017 01:23
tG6PayvjXsf_udkqP8CsVw,xsinn38IpasQJe0W-dzzmA,pZt5Ti01tigucXb7Od4Obw,1,3,1,0,09/01/2017 21:30
8abaqgJ2kwNYlLT-6SI4uA,Xy2plQX5HMI_3O7oUP6HLw,pZt5Ti01tigucXb7Od4Obw,5,2,0,2,26/01/2017 02:05
CnY2tB7oX_kkAE0_2_yJow,Za-ekuK2CZfzVqN_8OoeOg,pZt5Ti01tigucXb7Od4Obw,5,1,0,0,20/04/2013 15:12
HQ2N7iBEIdOevZ9NukV5fg,zBFDm65ARNSwGEjboBg-LA,pZt5Ti01tigucXb7Od4Obw,5,0,0,0,26/09/2015 01:34
WgL3svhm7Xg0vuyfEdWKaw,zsK22fn9yktv2ycVsK5BIQ,pZt5Ti01tigucXb7Od4Obw,5,1,0,0,18/11/2014 00:32
BGuF7KeLLgu4ZyMQRXS6yw,0fKNIC3LK-DZWJfwYh3X9w,q1g2AKrd6fTKeylQ1yZwIw,1,0,1,0,26/08/2014 01:27
jRgLIqls8bZTQ3dUx824SA,5mBV7kV8BE9lWYKoG9QhxA,q1g2AKrd6fTKeylQ1yZwIw,4,0,0,0,27/06/2018 02:19
uB1ccAfHPLcQ25k0zzLNrA,5ylIKMA-zoXZvH_-X26YOg,q1g2AKrd6fTKeylQ1yZwIw,3,26,21,20,21/08/2017 00:16
fPStGTMj-0GDVFu2D7-ZxA,91TB-gzcNyxFh46TL0pmnQ,q1g2AKrd6fTKeylQ1yZwIw,1,1,0,0,06/08/2016 15:50
Wz1GAh1NA6ISLwt8bB2TPA,9DAH67LbbbvymJwzlHFl8w,q1g2AKrd6fTKeylQ1yZwIw,1,0,0,0,19/12/2017 18:59
3yViIcgwYeh6KLuL3PUMZw,cWtScuRUEwbIqd7Oxho9Zw,q1g2AKrd6fTKeylQ1yZwIw,1,0,2,0,27/04/2014 06:01
Bmqn36b3KFJd87z-CdY3yw,Dav5aXAklIoiWQTA3wmfJw,q1g2AKrd6fTKeylQ1yZwIw,4,0,1,1,25/01/2015 04:07
eqc1cv5-JrseY-ce69k8UA,dmmWtX4RGCwPFGlyjYk-Hg,q1g2AKrd6fTKeylQ1yZwIw,3,0,1,0,05/12/2014 23:23
UxKDubcjRrtK0onj6Uhfsw,dYr_AwHMQBbuWVOUvBB6Ow,q1g2AKrd6fTKeylQ1yZwIw,1,0,0,0,12/12/2017 01:11
zkEdV4ViXzVMVFu966dDnA,E4h-BF4SoGOygcxKgDzP4g,q1g2AKrd6fTKeylQ1yZwIw,1,0,0,0,18/02/2018 02:48
HxdpH8vzIItcOyrilZ6hbA,ibZIMJ55dvoqag4_JrQ4sw,q1g2AKrd6fTKeylQ1yZwIw,3,1,0,1,17/11/2012 09:49
bGYwYfv6NiEeoBA8umtUvw,iojX3Zn6NRMSCKWgwwbgrw,q1g2AKrd6fTKeylQ1yZwIw,1,2,0,2,01/12/2016 08:42
VB6HFu6Tao8OtMfzkne1lw,IT-k_IxdLvOMLaL2Dg4iVg,q1g2AKrd6fTKeylQ1yZwIw,1,0,1,0,21/09/2014 18:23
ZN3yo6E3bh0tui4AEXalJQ,k4fKHb1iM6Ja9pxyoNWNZA,q1g2AKrd6fTKeylQ1yZwIw,1,0,0,0,08/06/2015 18:35
9jBwf03zz7CBCN-0lRAo6g,mg1awO7SWECJNObTRw7ivA,q1g2AKrd6fTKeylQ1yZwIw,1,0,0,0,28/07/2016 03:16
EAR5HbDf8aeHxtHs3N9QGA,mnviMJRfTs3mU9eExcByCg,q1g2AKrd6fTKeylQ1yZwIw,1,0,0,0,07/12/2015 03:19
qWFyqRoTKqRqajoylgI-Uw,MtPAmhvreKTXZSltpj7eTA,q1g2AKrd6fTKeylQ1yZwIw,4,0,0,0,21/12/2017 21:42
Amr2pCv0CSAFik0oNYUNhQ,Q84WaOVf3uvsLzP1eC62Vw,q1g2AKrd6fTKeylQ1yZwIw,2,0,0,0,05/05/2018 16:51
XTItt8gx10tjJ-Z1yI_AUw,tDGWLXur7KpgT_3-oX1qfA,q1g2AKrd6fTKeylQ1yZwIw,1,1,0,1,24/11/2016 04:08
odzxfnYNer8BcTw2rYkojA,01zKaTmnDSFzK8WOnEYpFw,qAJ8TSNr4Eb6fclx4Noa5A,5,0,0,0,04/03/2016 03:40
Rsi8KptDfLybrvFN-mcrdg,B64SrV5hpvJuYwogbYpDnQ,qAJ8TSNr4Eb6fclx4Noa5A,5,0,0,0,29/11/2015 19:34
qjNMa51IEdwDb9VPdjG-QA,KVxc3QqD2lCMCfTLjvIX1g,qAJ8TSNr4Eb6fclx4Noa5A,5,0,0,0,07/06/2016 01:11
XPnOvXR7pbLagQkQI61hIw,TUfdjQUnHN4Pf2YMIGlTvQ,qAJ8TSNr4Eb6fclx4Noa5A,5,0,0,0,29/11/2016 22:00
ul_HCKJXWu0zBcarrHWQcw,Vd3u8vOVMYpCedW6UA3y1w,qAJ8TSNr4Eb6fclx4Noa5A,5,0,0,0,08/05/2017 17:20
bxs0FTImpS5h6ulZxRr5lw,vr6HJebOzLuzE9BH1ahntQ,qAJ8TSNr4Eb6fclx4Noa5A,5,1,0,0,04/07/2013 14:00
jlM0wqQHeisKcdF9fXG1Qw,YvAbzXysnpbw6tmNb8DsoA,qAJ8TSNr4Eb6fclx4Noa5A,5,0,1,1,30/04/2015 01:56
jIUj3uZAqh7n1xvi2U-jyw,0bzu2z06rqOCvwYxtGOe0A,qddJLwFmaUeOQ2TqejiVGw,5,0,0,0,19/09/2018 03:52
ec-elBvzEkNk5r-72QNmjQ,3OSW1OOKBhoP9RrkncJ3tg,qddJLwFmaUeOQ2TqejiVGw,1,1,1,0,18/08/2015 00:45
_X_QjuveZ0gpfJLpjdVQgQ,4KJl-3K-xD0euNGL_REOOw,qddJLwFmaUeOQ2TqejiVGw,5,0,0,0,10/02/2016 17:43
sZMVuOnG6wMWtJrU--36zg,4LE6RaLULfst3laRf4HD2g,qddJLwFmaUeOQ2TqejiVGw,5,2,0,0,19/11/2016 23:44
p-4-qkiwzM27SgjjrzXrIg,7M1zIE6OzpySDlqLU6MnEg,qddJLwFmaUeOQ2TqejiVGw,5,1,0,0,17/07/2016 22:49
CJ5fSk2jApl1cTZtexstJQ,8Z4U0INvQjFqTPl-zrnJ1Q,qddJLwFmaUeOQ2TqejiVGw,5,0,0,1,31/08/2015 19:08
