user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,Column1,compliment_photos,,,
rfss55ZVT1OQ5Mpwu3KpzQ,Adrienne,6,02/11/2016 04:14,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,1,0,,,
RGBuapZftK7LAEl1q11eYg,Ashley,7,20/04/2011 21:56,2,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,1,0,,,
RGbUjgx2_KkLYQv_KOfj8g,Sarah,299,15/05/2012 04:36,460,96,141,11,3.79,6,3,1,0,0,7,18,8,8,7,1,0,,,
rGDqGxhk_xnps0XfnZNBlQ,Maris,155,30/05/2013 13:48,76,55,26,2,3.83,2,1,0,0,0,2,0,0,0,0,1,0,,,
rGm8NKrjhoqKRx5eJc_3qA,Bill,119,03/01/2015 09:48,170,42,50,6,3.65,0,0,0,0,0,5,1,4,4,0,1,1,,,
rgteND5EV62jXIt5kJ6eyQ,Sarah,4,14/09/2015 00:36,1,1,0,0,2.75,0,0,0,0,0,0,0,0,0,0,1,0,,,
RH8hnMd1Lspn66VCIhmDhQ,Michael,8,13/03/2011 21:18,3,0,0,1,4.11,0,0,0,0,0,0,0,0,0,0,1,0,,,
RHmzjc2-afyElIdgMTpQww,Jennifer,34,18/02/2015 23:47,12,1,0,0,1.62,0,0,0,0,0,1,1,0,0,0,1,0,,,
ri7itn7-CdpsaPxTToK5cQ,Nocturnics,23,31/01/2014 03:03,7,3,8,0,4.56,0,0,0,0,0,1,0,0,0,0,1,1,,,
rIMxOXBhdPdFN8v6rqpxXA,Tod,8,04/01/2015 20:40,4,3,0,0,3,0,0,0,0,0,0,2,1,1,0,1,0,,,
Rj5M89GrfT8-BQhhhQ7bRQ,John,2,03/09/2010 01:29,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
Rj7GYWq-nfI0YZ7AjSuoaw,Nico,3,14/09/2015 21:40,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
RjMWFN_Eg44khnRyKgJj3w,Dub,33,22/06/2016 15:39,1,1,0,0,3.31,0,0,0,0,0,0,0,0,0,0,1,0,,,
rKO-XM3sILnU9j1M0VKCJQ,Elizabeth,3,11/01/2016 18:26,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
RKS3dx9ATN40XArQWwDJ1Q,Jan,5,01/04/2009 01:01,46,1,5,0,2.4,0,0,0,0,0,1,0,0,0,0,1,0,,,
RLE3eudTgzSpiUUNGy8q2w,Matthew,237,09/08/2012 21:15,275,130,136,10,3.96,6,4,3,0,0,8,12,9,9,8,1,6,,,
rlqJZdsW2vaGYT9pfesNmA,Gail,3,08/03/2014 15:13,5,0,4,0,5,0,0,0,0,0,1,0,0,0,0,1,0,,,
RmBwwJObyXu8GsQFpls9xQ,Action,13,02/06/2013 21:00,41,13,5,0,3.2,0,1,0,0,0,0,0,0,0,0,1,0,,,
RmsLN7yIszQpZXvscmEPqQ,Vanessa,3,09/05/2018 17:15,1,1,0,0,1.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
r-n9rNSbD2Zt6Ey_V-917Q,Kristina,16,30/11/2014 03:37,6,1,2,0,3.89,0,0,0,0,0,0,0,0,0,0,1,0,,,
RNPHI8sZx2HmXH9qCwyemw,George,5,30/09/2014 21:03,11,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,1,0,,,
Rnwsdjuac1Grtp14GVPWxg,Mo,171,12/04/2011 19:11,518,180,214,19,3.97,18,0,4,2,0,14,39,36,36,15,1,10,,,
RO8VXXfB7T1QluXcza7MhQ,Andrew,1,17/03/2016 19:17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
rp5oIX5RWbIg8-3TUGUbEA,Steve,54,12/12/2010 19:58,186,33,23,0,2.94,1,0,0,0,0,0,2,1,1,0,1,0,,,
Rp9Qi2RKHkwkuwGGzDy2sg,David,4,06/06/2015 00:00,1,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,1,0,,,
RPjI9SSy-Gm7tqGGujSvyQ,Jasmin,19,25/10/2010 21:52,29,2,3,1,4.68,0,0,0,0,0,0,0,0,0,0,1,0,,,
rpRtieu-uW4UANSNWnASZg,Krista,31,07/02/2016 06:00,13,1,4,0,4.18,0,0,0,0,0,0,0,0,0,0,1,0,,,
rpZaFdQQRdOA-C6xIq_5lQ,Matthew,1,04/02/2016 18:49,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
rq5jAkHidp3l9fwdeVHqvQ,Jaimee,4,02/06/2016 15:12,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
RQEWNBVgdZ_ozZzatiT3JA,Stefanie,3,15/07/2017 08:39,2,0,1,0,4.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
RRgmasHVeks1ME8Pr3-cWQ,Derek,43,21/01/2013 21:05,35,14,9,0,3.4,0,0,0,0,0,1,1,0,0,1,1,1,,,
rRJeOPhYEKFZ8NCFgSEjUw,Leemay,15,02/09/2015 21:41,9,3,5,1,3.56,0,0,0,0,0,0,1,0,0,0,1,0,,,
RROLYsQezNa4ddSapS8uEQ,Francis,128,02/04/2011 19:49,237,80,68,11,3.03,3,1,0,0,0,5,5,14,14,3,1,0,,,
rrRZ2TubdRzkAksCwzHtvA,Danielle,698,31/01/2008 18:46,1692,799,832,80,3.1,56,8,6,3,1,64,130,105,105,40,1,20,,,
RRTJJGwRSkTWzLO2Jv-T3w,Joy,6,11/02/2016 04:20,3,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
RS_5wtnP--FxpyKFs-EAbA,Cecelia,13,09/03/2012 12:22,8,1,1,0,3.64,0,0,0,0,0,1,0,0,0,0,1,0,,,
RSfV-vEW2T5we12MvNJECA,Amanda,75,24/04/2013 03:27,62,12,12,0,3.68,0,0,0,0,0,1,1,0,0,0,1,0,,,
rsi9Sf_Efk55hPRk6k7vpQ,Rachel,8,16/07/2015 17:03,1,4,0,0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,,,
rSq798QriA6dXz1VbYCPwQ,Susan,34,09/04/2010 17:20,15,6,1,0,4,0,0,0,0,0,0,1,0,0,0,1,0,,,
rsuuX2HyMVWQdFNZOJGoig,Michelle,7,29/07/2013 02:48,1,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,1,0,,,
rTat0LWvWQhY5Gwpa0tPOg,Kiri,3,28/02/2015 06:35,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
rTKQA2NY45vI3qg3aK3-6w,Beth,26,19/08/2010 16:47,7,1,3,0,3.96,0,0,0,0,0,1,1,0,0,0,1,0,,,
rtXTMJyT3mNWB8AEXoq8bA,Andrew,80,02/06/2011 22:13,96,28,17,0,3.73,0,0,0,0,0,1,0,0,0,0,1,0,,,
RTz_E92YRqSdtbNmd-yxoA,Sally,350,17/02/2010 18:58,292,103,72,8,3.39,2,1,1,0,0,8,4,5,5,5,1,0,,,
Rt-zkT0FWn-6stsnm5rqDA,Beth,4,14/05/2007 23:25,10,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,,,
RvIw7mpryZEXmasOI9lJCg,Andrea,14,06/07/2010 04:16,10,1,1,0,4.64,0,0,0,0,0,0,3,0,0,0,1,0,,,
rvnByzxDiNR8adwg8UJaMg,Ilya,68,16/02/2012 21:25,74,18,37,3,3.95,0,0,0,0,0,1,3,0,0,0,1,0,,,
RwE7qd83IdZ-R5AHISkNPw,Laura,1,09/06/2017 02:15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
rwso2AiE7FsIh5476GceAw,T,77,07/10/2011 21:59,158,23,37,2,4.29,0,1,0,0,0,4,0,1,1,2,1,0,,,
rwymntb3HiAGNjQl5B54tw,Heidi,24,08/02/2013 19:21,12,3,3,0,4.38,0,0,0,0,0,0,0,0,0,0,1,0,,,
Rxm2EAAL3U38JQ3e2xV6Dw,Divya,47,24/07/2010 00:35,47,5,15,0,3.63,2,1,0,0,0,2,0,2,2,2,1,0,,,
rxPodSLw0W-shZe-kZGLfA,Anjum,6,18/05/2014 22:58,1,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
RXUt6ogHf5OilBtyP1m6LQ,C,45,14/03/2014 15:19,17,6,1,0,2.43,0,0,0,0,0,2,2,0,0,0,1,0,,,
Ry2eEdDFbB3jCd-puLq0bg,Mark,1103,12/03/2013 14:38,2885,876,1897,82,4.13,39,8,6,1,0,41,105,134,134,56,1,30,,,
RyeaKN9FOBhDf07yGcYTKg,Samantha,22,22/03/2011 18:19,32,8,17,3,4.5,0,0,0,1,0,0,1,2,2,0,1,0,,,
RYpuo_KNOcT3ZDGaN7kuyQ,Megan,31,25/09/2014 02:49,26,8,8,1,3.88,0,0,0,0,0,2,1,0,0,0,1,0,,,
rZBw5gLDZGx7d73IBA__RA,Lucas,32,02/09/2014 18:12,24,10,4,1,2.76,0,0,0,0,0,0,1,0,0,0,1,0,,,
S_Joujv7euX3N9yHqE4IMw,Jim,362,10/01/2013 22:08,207,50,47,0,3.65,0,0,0,0,0,3,4,1,1,0,1,1,,,
S0BRY48-ORolnlgggo-ldA,Steve,42,04/04/2012 17:00,69,22,12,0,3.34,1,0,0,0,0,0,1,0,0,0,1,0,,,
S0e7zMTvsSJjwzqlBIyTZg,Christina,17,21/01/2011 17:38,7,0,1,1,3.96,0,0,0,0,0,0,0,1,1,0,1,0,,,
s0pebNVa3RPeHgVyooCGGw,Min.Mychaeltodd,5,15/10/2007 04:46,0,0,0,1,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
s0Puo9xWhKE82yMfQhqjng,Kimberly,187,21/12/2016 00:54,140,47,73,10,4.28,1,0,0,0,0,1,2,4,4,4,1,1,,,
s0rGjh-VtftM2wfgaShPDA,Nicole,35,08/01/2011 23:24,142,8,109,0,2.95,0,0,0,0,0,2,1,0,0,0,1,0,,,
s0yl-v0yBGi5Ybht92EY9w,Know,16,13/02/2014 01:03,13,2,0,0,1.56,0,0,0,0,0,0,0,0,0,0,1,0,,,
S18D4LwMsZyGVHzkLoKQ1Q,Matt,61,02/07/2015 00:16,57,10,10,0,4.13,0,0,0,0,0,0,0,1,1,0,1,0,,,
S2e-yjXMtscsddybrWEiww,Misty,44,01/04/2015 21:19,29,9,13,0,2.84,0,0,0,0,0,4,0,0,0,0,1,0,,,
s2mdOv5D6R6UzT4X8lIbdA,Cassandra,121,21/11/2011 20:48,125,18,38,7,4.48,0,0,0,0,0,2,0,2,2,0,1,0,,,
s3VE7AiRQ2mCm_bDp6oqaA,Door,3,02/08/2016 04:23,3,0,0,1,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
S5dGv1vID1hoBZm2A9fK5g,Melissa,292,24/12/2010 21:25,391,95,172,15,3.59,9,3,0,1,1,15,9,19,19,6,1,1,,,
s5F0viIdrelfeDtcMM65PQ,Katrina,85,25/03/2011 00:21,549,255,419,98,4.36,146,11,4,0,0,66,94,252,252,47,1,159,,,
s76BDmBx_8kcxGFDiU6k_g,Louis,249,16/04/2016 20:19,417,132,371,18,4.32,3,0,0,0,0,6,10,7,7,6,1,7,,,
S79mfTJN0FYo2cvh5YKPUw,Paul,12,19/11/2013 18:07,10,1,2,0,3.08,0,0,0,0,0,0,0,0,0,0,1,0,,,
s7C55D2QLBMu8NaqwQvkoQ,Sarah,27,19/12/2014 04:04,39,6,2,0,3.53,0,0,0,0,0,1,2,0,0,0,1,1,,,
s7T98v83WmWQSdjOayx8bA,Erin,59,16/11/2015 18:38,49,14,11,3,3.75,0,0,0,0,0,0,1,0,0,0,1,1,,,
S-AGvo3nnRmjgcCVNmnXUw,Andre,1,12/10/2016 23:57,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
SANfOcPzBsw8Ka2S1uWNLg,A.M.,31,31/07/2012 01:05,21,11,9,1,4.74,0,0,0,0,0,1,1,0,0,0,1,0,,,
Sa-WeQ7JkARCOs2SkeYlOw,Skg,49,12/05/2014 20:15,93,20,12,0,3.24,0,0,0,0,0,1,1,0,0,0,1,0,,,
SBCl8CCUyHcoOZnMkYd7Nw,Shannon,12,03/06/2011 20:18,8,1,2,0,4.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
sBHKD3MKGbjy1Hce43vgSw,Alex,33,30/06/2010 04:46,56,12,18,0,3.72,0,2,0,0,0,3,1,0,0,0,1,0,,,
SbMSN-N7WGW3W8ayZYru0w,Victoria,154,08/08/2010 14:33,339,86,119,8,4.08,3,2,0,0,0,8,5,7,7,2,1,3,,,
Sbwm8FOgmrt-CIoshN-1nA,Sam,37,04/07/2012 17:41,16,9,6,0,3.92,0,0,0,0,0,0,1,0,0,0,1,0,,,
sc7t8fURe5_IODwscdTt6A,Barb,4,26/10/2011 11:52,3,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,1,0,,,
SCVCACSPZlT5DyjXK3FX5g,John,7,06/07/2017 20:30,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
ScYcFDSNiC_ezH6ncBxNoA,Sharon,5,30/09/2015 02:20,9,1,0,0,3.8,1,0,0,0,0,1,0,0,0,0,1,0,,,
SDcN09FVTBA1I0td4Co2eA,J,1,23/02/2015 21:13,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
sDEcTcxTO7A7mZftS-wWJw,Marc,63,08/11/2010 20:06,77,39,41,1,4.42,0,0,0,0,0,2,0,1,1,0,1,0,,,
SdgzyCHJjyJEgndQC_my1w,Linda,45,19/02/2016 00:07,12,7,7,0,4.41,0,0,0,0,0,0,2,0,0,0,1,0,,,
SdJ_D7kirRYOlVDKc8ahTQ,Mandi,170,21/08/2007 17:24,419,207,131,17,3.68,19,1,1,3,6,14,16,18,18,4,1,1,,,
Semx1IFMnM6XqBTrGD2a2Q,Dana,1,29/05/2013 03:35,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,,,
SEPatJk8Hf6OAK1MxEGaag,Tylor,3,10/01/2017 04:42,1,0,0,0,3.67,0,0,0,0,0,0,0,0,0,1,1,0,,,
SeQRfo0maMn-COF7H82z5w,maria,32,25/06/2010 23:12,10,1,2,0,3.32,0,0,0,0,0,0,1,0,0,0,1,0,,,
Ses92AxrmSxUvvbYCMgbow,richard,53,11/01/2011 16:43,69,14,8,2,2.9,1,1,0,0,0,1,3,0,0,0,1,0,,,
SeVCpoF59lyhZbS_QgokGg,Janet,2,16/07/2016 17:08,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
SfEWxQbT98wVSvlfSsZ33w,Roseanna,3,11/06/2017 19:58,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
SFrokp4lvZF9vT0ikWBszw,Marc,40,27/06/2014 20:34,44,13,8,2,3.81,0,0,0,0,0,0,0,0,0,0,1,0,,,
sGF3_-kF6Xha7fQzYo7VNQ,Desire',3,14/11/2014 19:53,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
SGh4ht9cG72ygGhxEcuoqA,Craig,8,13/06/2014 06:34,4,0,0,0,4.25,0,0,0,0,0,0,1,0,0,0,1,0,,,
sgquvluHhQSNnqXnGYsGGg,Tracey,115,18/05/2013 13:22,89,16,20,1,3.84,0,0,0,0,0,1,0,0,0,0,1,0,,,
sh1scfnOktdjXA0xIJqLxg,Marco,15,03/06/2015 10:28,9,0,2,0,4.06,0,0,0,0,0,0,0,0,0,0,1,0,,,
sHfFumMN8lvnTqohMrF3Sw,Kim,25,12/02/2017 09:11,4,2,2,0,3.42,0,0,0,0,0,0,0,0,0,0,1,0,,,
si7trhnlFun_jVlxODWAYw,Jenna,149,05/09/2011 18:08,650,133,247,40,3.75,25,4,2,2,0,18,28,44,44,32,1,6,,,
siFdYx9laPeSA4JRIMYdcg,Aggie,52,31/12/2012 06:48,134,96,102,8,4.22,3,0,1,1,0,5,6,14,14,7,1,1,,,
sIFpUAZDtRVzUKt5QyWedA,Donna,15,05/04/2012 17:03,10,0,1,0,4.27,0,0,0,0,0,0,0,0,0,0,1,0,,,
Sipq0LRFGisXSSEcB4w7Zg,Scott,40,22/12/2009 22:15,104,15,34,7,4.1,3,0,0,0,0,0,10,6,6,1,1,0,,,
siVtjO8xrSxbrK-zqXCGew,Alyse,786,03/12/2011 20:00,1139,252,700,43,4.31,5,2,1,0,0,11,17,20,20,8,1,11,,,
sjaU9Cbv30U3O6zo3r0osQ,Daniel,1,14/12/2016 22:30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
SJMEc-ZXLA2kemaeBF5Fpw,D,16,03/05/2011 19:00,5,0,0,0,3.35,0,0,0,0,0,1,0,0,0,0,1,0,,,
sJX-ZcPQbXF8NgPzI-cutQ,Erin,347,18/12/2007 16:00,1122,719,676,51,3.76,72,9,8,6,14,63,89,58,58,58,1,3,,,
SkeqMYpoLPJZ2_gqkpKN7Q,Heather,395,20/05/2012 13:39,317,78,110,15,4.11,0,0,0,0,2,5,2,8,8,2,1,3,,,
SkFBqSJAUNQycuLK6PhsCg,Ryan,10,29/03/2010 01:19,12,8,7,0,3.23,0,0,0,0,0,1,1,0,0,0,1,0,,,
SKNAl6lRqEDLO0eaiTSyaA,Chewy,12,28/06/2014 23:36,15,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,1,0,,,
sKnyzy55RVkQYFjvu7oOaQ,Rick,34,25/01/2014 13:49,44,18,14,3,3.24,3,0,0,0,0,1,1,1,1,0,1,0,,,
SlCeX-qp1M4P9-lNVgzFXw,Jessica,2,11/03/2018 04:01,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,,,
sMe2vCR2ZtkC9OVCpSzELA,Blake,5,14/03/2013 15:57,6,0,2,0,4.4,0,0,0,0,0,0,0,0,0,0,1,0,,,
smmCoe40RKfIOGJ4slVNlw,Lauren,10,03/03/2011 20:11,3,0,0,0,3.1,0,0,0,0,0,0,1,0,0,0,1,0,,,
smRRTgMdJ0mJAsjPRh9bWQ,Mary,4,18/02/2010 14:04,7,1,1,1,4.8,0,0,0,0,0,0,1,0,0,0,1,0,,,
SMYeSQlq8Q7fZx1giUG3Uw,Barbara,32,23/08/2011 02:41,40,16,16,0,4.15,0,1,0,0,0,0,0,0,0,1,1,0,,,
snhV49Hncfe1ZMyeu0-A7w,Urban,3,20/01/2016 16:09,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
snN4L4PkZ6k9KYAZ66ux7g,Destiny,4,08/02/2015 08:38,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
SNQcE_Bc0QAbxFu5F1dTzw,Michele,244,01/02/2011 01:29,435,76,145,23,4.38,6,5,0,1,0,4,13,13,13,9,1,6,,,
SNvZa6klyynX-Evxi8rMxg,Chris,19,02/10/2011 05:48,44,25,18,4,3.42,6,1,0,0,0,31,6,18,18,0,1,2,,,
So_8lst9XXpxI_-itO4jAA,Stephanie,37,06/06/2011 15:24,50,18,21,5,3.95,4,0,0,0,0,3,1,0,0,3,1,0,,,
S-oatbN-h7SKiWwkTWw5QA,Jackson,196,04/06/2015 03:11,101,22,29,1,3.66,0,0,0,0,0,0,0,1,1,0,1,0,,,
sOriktANku_r63WpjXTLig,Megan,25,04/12/2012 03:09,34,8,6,1,4.04,0,0,0,1,0,1,2,1,1,0,1,0,,,
sOudRDE_R3VYni0rEYFkSA,Mike,540,29/01/2010 01:20,601,279,232,13,3.78,2,0,0,0,0,7,3,5,5,6,1,1,,,
Sp1HGgpf8elGjdK39NQ4Gw,Hartsena,1,28/07/2015 19:24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
sQ9L9mtT2VLARpgLQlEPGg,Chris,5,23/01/2014 21:33,5,1,0,0,3.4,0,0,0,0,0,0,0,0,0,0,1,0,,,
SQHvtxZZioRjmEVSV9fiPw,Linda,3,11/03/2016 02:32,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
SQiAfWZtYQQwcnGNeW3wsA,Marina,24,21/08/2014 01:54,20,4,5,0,3.92,0,0,0,0,0,0,0,0,0,0,1,0,,,
sqU_EX43pw7y5RekD-JAeA,L,91,20/02/2010 01:59,88,7,25,1,4.38,0,0,0,0,0,2,0,1,1,0,1,0,,,
sr2w7gqE5dtTD1NlS_lxnw,Robert,4,06/05/2016 21:42,5,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,1,0,,,
sR4Oph0x47dyjVaBm12y7A,Poads,49,18/12/2012 01:16,58,43,13,2,3.21,0,1,0,0,0,1,1,0,0,0,1,0,,,
sr83HBL7omJD4JoDW61bPQ,Lily,25,18/05/2013 06:51,9,0,2,0,2.85,0,0,0,0,0,0,0,0,0,0,1,0,,,
Sray4i5C3y1A8sgg3p1DSw,DollyPants,24,06/03/2011 03:05,30,14,3,1,3.62,0,0,0,0,0,1,1,0,0,0,1,0,,,
SRK_sUnvRmMwfexoL_DLQA,Dwayne,739,11/09/2011 01:23,1241,343,585,44,3.92,3,2,3,0,0,22,17,21,21,16,1,28,,,
SrUfKvWP3DPqjJ9hydIPEA,Bess,21,24/01/2015 08:38,12,2,6,1,4.5,0,0,0,0,0,0,1,0,0,0,1,0,,,
srybnOc78YUKpa_JCjUuhg,Shar,27,28/05/2016 23:27,39,8,10,0,3.38,0,0,0,0,0,0,0,0,0,0,1,0,,,
SSh6xcwNK8HYxNOBHdklrg,Beth,1,14/06/2011 01:07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
ssomzm0AgYYrvZTmOR1bIg,Collier,2,28/02/2011 21:54,1,0,1,0,3.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
ssY5madTrd_ZAiV8av9kug,Ben,192,13/07/2015 04:03,109,20,37,4,4.09,0,1,0,0,0,3,1,1,1,1,1,0,,,
sT_xoTSGlxpvHM7pIeMzYw,Amanda,4,22/03/2014 23:48,6,1,1,0,3,0,0,0,0,0,0,2,0,0,0,1,0,,,
sT-257oFfErYedDaLCdfAQ,Carl,43,15/10/2014 16:27,11,2,2,0,3.38,0,0,0,0,0,0,0,0,0,0,1,0,,,
stoOszpS1iXynSNvtSP_Og,mj,31,06/07/2010 19:24,2,1,1,0,3.68,0,0,0,0,0,0,0,0,0,0,1,0,,,
STtYPD4auKBzk3bXV5ddog,Daniel,101,03/04/2014 08:35,43,33,21,0,3.72,0,0,0,0,0,3,1,1,1,0,1,0,,,
sTW0gS1reTlPhrZYCDKH7A,Amanda,1256,23/01/2010 07:14,2441,1022,1685,150,3.6,41,6,6,8,0,59,35,58,58,30,1,47,,,
StZTVDuFzahNvjl5qu6l7Q,Doug,302,15/02/2009 20:35,240,39,100,4,3.7,0,0,0,0,0,6,11,2,2,5,1,0,,,
Su1B3RtvE1gmcdjsQ_Cm-A,John,9,27/08/2012 23:27,7,0,2,0,4.22,0,0,0,0,0,1,0,0,0,0,1,0,,,
suk3DMgtTj7HVCgaF4XdQA,Joey,86,04/04/2013 01:42,238,64,45,0,2.96,1,0,0,0,0,2,2,0,0,0,1,0,,,
sva2WrFtKXHS_tJOURgP6A,Jason,55,16/05/2010 16:53,49,26,16,1,3.49,0,0,1,0,0,0,0,1,1,1,1,0,,,
svMkbPGuT-DqftqabIrDbg,Lisa,11,01/10/2009 23:26,26,2,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
Svw5YoSQ3hjttT3hU60VTQ,Marisue,11,29/12/2012 21:16,4,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,1,0,,,
SVwIdbukcsFv-u1uZSPh2A,Erik,20,11/05/2013 03:17,32,3,1,1,3.04,0,0,0,0,0,0,0,0,0,0,1,0,,,
SVYNSBGwkNO3-cxnLxassw,Vena,8,28/04/2010 22:57,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
SWDJOqhgDh5NqF3n8TCjqQ,Stacy,15,09/03/2011 21:20,22,3,6,2,3.75,0,0,0,0,0,0,1,0,0,0,1,1,,,
SWU9_Z2Me-Xbtmm9SanapA,Patrick,21,21/03/2011 02:52,13,2,5,1,3.86,0,0,0,0,0,1,1,0,0,0,1,0,,,
sxNKgaLPmXrOlceydEbxQQ,Teresa,55,25/10/2009 05:44,33,6,7,0,4.04,0,0,0,0,0,0,0,0,0,0,1,0,,,
SXnsDKSTYDwncOtbuVnYTg,Dominique,15,28/09/2009 15:19,4,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
sXp2Qpd2wJ6upgxQ8rYlaw,M,10,29/01/2014 02:11,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
sY8SwIGshJu3eCcZVzh0Ig,Lauren,38,30/08/2011 22:38,45,9,10,1,3.9,1,0,0,0,0,0,0,0,0,0,1,0,,,
sYQyXDjGaJj7wfaqz5u8KQ,Georgia,708,06/01/2007 22:04,1909,1032,1316,56,3.98,27,4,3,3,0,32,36,41,41,17,1,2,,,
SysiH9eImjBBaJrfZbSqJA,Shreya,4,11/10/2012 03:37,20,19,4,0,2.75,0,0,0,0,0,0,2,0,0,0,1,0,,,
Sz5PhBXZNElm95hHVCP4xw,Beth,8,14/01/2013 17:28,30,2,2,1,3.33,0,0,0,0,0,0,2,0,0,0,1,0,,,
szEjNqlFsfAqG6JwwOzsdw,Melissa,12,06/07/2013 19:05,3,0,0,0,3.53,0,0,0,0,0,0,1,0,0,0,1,0,,,
SZQrrij5YdXTjgAu71ItNw,Brad,2,23/07/2018 16:07,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
sztNmNcO1bvmnCyNbGgRtw,S.C.,29,26/10/2009 07:54,115,12,5,1,2.35,0,0,0,0,0,2,0,0,0,0,1,0,,,
szx-evzIJ4mkZOXXq0y5tA,Red,259,30/06/2010 16:23,321,45,82,10,3.51,4,2,1,1,0,5,12,10,10,6,1,0,,,
T_3gWTAVeGKE8p-_C-RvdA,Ashley,7,19/10/2012 22:29,7,0,0,0,3.08,0,1,0,0,0,0,0,0,0,0,1,0,,,
t_KU7AZhUdkeOPS9IKixkQ,Neil,38,19/09/2009 03:55,68,39,39,3,3.24,0,0,0,0,0,0,1,0,0,0,1,0,,,
T0dAUicMdJ6CjeBg9Zc6Kw,Heather,28,05/03/2010 19:38,61,12,11,0,3.9,0,0,0,0,0,0,2,2,2,0,1,0,,,
t1I3LLMuwz1ytLXw88PFPQ,Sierra,184,08/08/2013 07:51,92,13,50,3,4.65,0,0,0,0,0,2,2,1,1,0,1,2,,,
t1iQ7_HCRUGBx0wokIy1Jw,Seann,103,21/03/2011 06:27,181,14,41,8,3.83,4,2,0,0,0,7,0,6,6,3,1,2,,,
T2pBjWnhsJWqMIRY3deXLw,Daniel,1,08/12/2013 18:18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
T3DUDXe7V408EQZ-4ahR4g,Jen,15,26/09/2013 16:43,13,7,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,,,
t3fjTrZjl5EDo_7XseFGOw,Eunmee,56,01/09/2013 22:56,41,12,8,2,3.13,0,1,0,0,0,4,0,3,3,1,1,0,,,
t3QECAEUVJTK6kPBX4hgvA,Ginget,2,14/06/2014 18:36,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
T3X60eVasUHpO6N_fjbgjg,Nina From Surprise,15,25/03/2011 18:23,9,0,5,0,4.4,0,0,0,0,0,0,0,0,0,0,1,0,,,
T5yPYRbChAGAFjN2Ze5fWg,Sherri,2,20/03/2016 05:28,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
